definition,type,category,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
sing,word,action_words,0.03,0.05,0.11,0.15,0.22,0.26,0.4,0.44,0.55,0.61,0.68,0.66,0.83,0.75,0.88
sit,word,action_words,0.11,0.16,0.29,0.38,0.39,0.47,0.59,0.69,0.7,0.75,0.75,0.78,0.91,0.8,0.92
skate,word,action_words,0,0,0.01,0.03,0.03,0.08,0.09,0.09,0.15,0.17,0.26,0.27,0.42,0.37,0.44
sleep,word,action_words,0.05,0.09,0.17,0.27,0.32,0.38,0.51,0.62,0.64,0.74,0.78,0.8,0.91,0.84,0.92
slide (action),word,action_words,0.05,0.07,0.14,0.22,0.26,0.3,0.42,0.46,0.56,0.61,0.65,0.66,0.81,0.72,0.86
smile,word,action_words,0.01,0.02,0.05,0.1,0.11,0.16,0.23,0.3,0.35,0.45,0.45,0.5,0.67,0.65,0.73
spill,word,action_words,0.01,0.01,0.04,0.08,0.12,0.17,0.25,0.3,0.33,0.43,0.56,0.51,0.71,0.67,0.81
splash,word,action_words,0.05,0.05,0.11,0.16,0.17,0.25,0.31,0.4,0.46,0.5,0.55,0.56,0.75,0.7,0.84
stand,word,action_words,0.01,0.02,0.06,0.08,0.13,0.2,0.28,0.35,0.37,0.44,0.58,0.54,0.71,0.67,0.77
stay,word,action_words,0.01,0.02,0.06,0.08,0.11,0.12,0.26,0.36,0.38,0.43,0.55,0.55,0.72,0.64,0.76
stop,word,action_words,0.09,0.14,0.2,0.26,0.33,0.42,0.54,0.6,0.66,0.73,0.79,0.75,0.91,0.84,0.91
sweep,word,action_words,0.02,0.03,0.07,0.12,0.14,0.22,0.28,0.33,0.39,0.45,0.49,0.5,0.71,0.65,0.75
swim,word,action_words,0.03,0.07,0.14,0.19,0.19,0.27,0.38,0.48,0.52,0.62,0.64,0.63,0.81,0.75,0.87
swing (action),word,action_words,0.1,0.11,0.21,0.33,0.31,0.38,0.55,0.59,0.62,0.67,0.74,0.71,0.86,0.81,0.89
take,word,action_words,0.01,0.01,0.04,0.08,0.08,0.12,0.24,0.32,0.32,0.41,0.51,0.5,0.69,0.65,0.75
talk,word,action_words,0.01,0.03,0.08,0.1,0.12,0.13,0.26,0.34,0.39,0.45,0.55,0.58,0.75,0.72,0.81
taste,word,action_words,0.01,0,0.04,0.06,0.07,0.1,0.2,0.23,0.28,0.31,0.42,0.44,0.61,0.55,0.65
tear,word,action_words,0,0.01,0.02,0.02,0.05,0.06,0.09,0.12,0.18,0.22,0.24,0.33,0.44,0.46,0.54
think,word,action_words,0,0,0.02,0.01,0.03,0.04,0.08,0.09,0.13,0.18,0.23,0.26,0.43,0.37,0.51
throw,word,action_words,0.04,0.06,0.14,0.16,0.19,0.23,0.38,0.48,0.54,0.61,0.66,0.69,0.83,0.76,0.88
tickle,word,action_words,0.12,0.14,0.27,0.24,0.3,0.3,0.48,0.54,0.6,0.66,0.68,0.7,0.86,0.75,0.86
touch,word,action_words,0.03,0.02,0.1,0.12,0.16,0.16,0.26,0.33,0.39,0.48,0.54,0.57,0.75,0.67,0.83
wait,word,action_words,0.01,0.03,0.07,0.1,0.14,0.18,0.27,0.34,0.37,0.44,0.51,0.55,0.72,0.65,0.77
wake,word,action_words,0.01,0.01,0.04,0.06,0.1,0.13,0.23,0.24,0.34,0.43,0.49,0.53,0.7,0.63,0.77
walk,word,action_words,0.08,0.12,0.26,0.34,0.31,0.42,0.56,0.61,0.67,0.72,0.72,0.75,0.89,0.79,0.91
wash,word,action_words,0.05,0.06,0.15,0.22,0.29,0.33,0.47,0.52,0.6,0.66,0.69,0.65,0.88,0.73,0.89
watch (action),word,action_words,0.02,0.03,0.07,0.12,0.16,0.18,0.32,0.36,0.41,0.48,0.54,0.6,0.74,0.7,0.82
wipe,word,action_words,0.03,0.02,0.1,0.12,0.17,0.23,0.36,0.36,0.44,0.49,0.49,0.57,0.73,0.71,0.78
wish,word,action_words,0,0,0,0.02,0.03,0.03,0.05,0.05,0.05,0.11,0.16,0.15,0.26,0.25,0.37
work (action),word,action_words,0.04,0.03,0.12,0.14,0.21,0.21,0.36,0.43,0.5,0.55,0.67,0.65,0.81,0.7,0.85
write,word,action_words,0.01,0.01,0.05,0.11,0.15,0.19,0.26,0.27,0.37,0.39,0.45,0.52,0.64,0.64,0.71
all gone,word,descriptive_words,0.32,0.36,0.49,0.6,0.65,0.63,0.72,0.8,0.82,0.8,0.87,0.84,0.94,0.87,0.93
asleep,word,descriptive_words,0.03,0.06,0.11,0.19,0.22,0.25,0.4,0.46,0.54,0.59,0.62,0.57,0.8,0.75,0.85
awake,word,descriptive_words,0.01,0.03,0.05,0.11,0.12,0.2,0.3,0.35,0.4,0.49,0.57,0.53,0.73,0.68,0.8
bad,word,descriptive_words,0.07,0.07,0.13,0.16,0.21,0.29,0.33,0.42,0.5,0.57,0.67,0.58,0.76,0.69,0.83
better,word,descriptive_words,0.01,0.03,0.06,0.09,0.1,0.15,0.22,0.25,0.31,0.39,0.52,0.52,0.65,0.58,0.75
big,word,descriptive_words,0.08,0.1,0.23,0.29,0.35,0.43,0.58,0.63,0.67,0.74,0.86,0.79,0.91,0.82,0.94
black,word,descriptive_words,0.02,0.06,0.08,0.12,0.14,0.16,0.31,0.37,0.4,0.48,0.53,0.49,0.73,0.66,0.82
blue,word,descriptive_words,0.09,0.14,0.23,0.31,0.31,0.38,0.52,0.55,0.65,0.7,0.69,0.74,0.87,0.8,0.91
broken,word,descriptive_words,0.04,0.06,0.13,0.2,0.28,0.33,0.49,0.58,0.61,0.67,0.79,0.73,0.89,0.81,0.93
brown,word,descriptive_words,0.02,0.01,0.07,0.11,0.1,0.14,0.25,0.33,0.36,0.43,0.46,0.46,0.66,0.56,0.76
careful,word,descriptive_words,0.02,0.02,0.09,0.12,0.16,0.16,0.25,0.35,0.38,0.49,0.54,0.51,0.74,0.62,0.79
clean (description),word,descriptive_words,0.04,0.08,0.16,0.23,0.28,0.33,0.45,0.49,0.58,0.66,0.7,0.68,0.86,0.76,0.91
cold,word,descriptive_words,0.13,0.19,0.33,0.44,0.47,0.52,0.67,0.71,0.77,0.82,0.84,0.82,0.94,0.87,0.95
cute,word,descriptive_words,0.03,0.05,0.08,0.12,0.16,0.16,0.29,0.32,0.34,0.39,0.46,0.42,0.64,0.56,0.67
dark,word,descriptive_words,0.03,0.04,0.07,0.12,0.15,0.16,0.26,0.38,0.46,0.5,0.56,0.54,0.75,0.65,0.81
dirty,word,descriptive_words,0.1,0.1,0.23,0.33,0.39,0.47,0.58,0.62,0.69,0.72,0.82,0.77,0.91,0.83,0.95
dry (description),word,descriptive_words,0.02,0.03,0.08,0.11,0.14,0.19,0.28,0.34,0.39,0.48,0.52,0.53,0.76,0.66,0.81
empty,word,descriptive_words,0.03,0.02,0.1,0.14,0.16,0.21,0.26,0.34,0.38,0.45,0.5,0.52,0.68,0.59,0.75
fast,word,descriptive_words,0.02,0.04,0.05,0.12,0.15,0.19,0.3,0.36,0.41,0.5,0.59,0.59,0.75,0.67,0.83
fine,word,descriptive_words,0.01,0.01,0.01,0.03,0.04,0.04,0.09,0.13,0.16,0.22,0.29,0.29,0.4,0.33,0.51
first,word,descriptive_words,0.01,0,0.02,0.04,0.04,0.08,0.15,0.19,0.21,0.3,0.39,0.41,0.57,0.52,0.66
full,word,descriptive_words,0.01,0.02,0.05,0.09,0.1,0.1,0.2,0.25,0.34,0.36,0.51,0.52,0.67,0.61,0.75
gentle,word,descriptive_words,0.04,0.07,0.11,0.11,0.13,0.14,0.23,0.29,0.33,0.4,0.39,0.39,0.54,0.48,0.62
good,word,descriptive_words,0.08,0.13,0.18,0.25,0.28,0.3,0.42,0.44,0.55,0.63,0.74,0.69,0.83,0.79,0.88
green,word,descriptive_words,0.04,0.07,0.15,0.21,0.24,0.28,0.41,0.47,0.52,0.59,0.61,0.63,0.82,0.76,0.89
happy,word,descriptive_words,0.07,0.1,0.18,0.23,0.3,0.29,0.41,0.49,0.55,0.6,0.59,0.69,0.79,0.74,0.87
hard,word,descriptive_words,0.01,0.01,0.04,0.07,0.08,0.08,0.16,0.2,0.3,0.34,0.44,0.42,0.62,0.56,0.69
heavy,word,descriptive_words,0.03,0.02,0.08,0.16,0.19,0.24,0.35,0.43,0.49,0.55,0.64,0.68,0.81,0.74,0.88
high,word,descriptive_words,0.01,0.01,0.06,0.08,0.14,0.16,0.26,0.3,0.37,0.48,0.48,0.53,0.69,0.64,0.8
hot,word,descriptive_words,0.43,0.4,0.61,0.64,0.72,0.71,0.77,0.84,0.85,0.85,0.91,0.89,0.97,0.91,0.95
hungry,word,descriptive_words,0.05,0.07,0.15,0.18,0.24,0.29,0.38,0.47,0.53,0.58,0.69,0.73,0.82,0.77,0.89
hurt,word,descriptive_words,0.03,0.05,0.1,0.19,0.23,0.24,0.37,0.47,0.55,0.59,0.68,0.66,0.83,0.75,0.85
last,word,descriptive_words,0,0,0.01,0.03,0.02,0.03,0.07,0.09,0.08,0.17,0.2,0.21,0.33,0.32,0.41
little (description),word,descriptive_words,0.02,0.03,0.07,0.11,0.14,0.16,0.38,0.36,0.45,0.55,0.63,0.65,0.79,0.72,0.87
long,word,descriptive_words,0,0,0.01,0.03,0.03,0.03,0.08,0.13,0.15,0.21,0.27,0.3,0.45,0.42,0.56
loud,word,descriptive_words,0.01,0.01,0.05,0.08,0.1,0.16,0.25,0.33,0.37,0.46,0.51,0.51,0.69,0.65,0.82
mad,word,descriptive_words,0.01,0.02,0.01,0.05,0.06,0.08,0.15,0.21,0.25,0.32,0.39,0.43,0.58,0.54,0.66
naughty,word,descriptive_words,0.01,0.02,0.05,0.06,0.05,0.05,0.05,0.14,0.16,0.2,0.19,0.27,0.3,0.28,0.34
new,word,descriptive_words,0.01,0.01,0.03,0.05,0.08,0.09,0.15,0.24,0.26,0.35,0.41,0.41,0.59,0.48,0.68
nice,word,descriptive_words,0.06,0.05,0.12,0.22,0.27,0.25,0.38,0.41,0.44,0.5,0.6,0.56,0.76,0.66,0.77
noisy,word,descriptive_words,0.01,0.02,0.03,0.08,0.09,0.11,0.17,0.24,0.23,0.33,0.44,0.36,0.58,0.49,0.61
old,word,descriptive_words,0.01,0.02,0.02,0.03,0.03,0.07,0.12,0.17,0.16,0.25,0.34,0.29,0.5,0.43,0.56
orange (description),word,descriptive_words,0.04,0.07,0.12,0.22,0.25,0.32,0.4,0.5,0.53,0.58,0.68,0.69,0.82,0.76,0.86
poor,word,descriptive_words,0,0,0.01,0.01,0.02,0.04,0.03,0.07,0.08,0.12,0.14,0.14,0.27,0.23,0.27
pretty,word,descriptive_words,0.1,0.11,0.19,0.26,0.26,0.35,0.46,0.45,0.51,0.54,0.58,0.61,0.79,0.72,0.82
quiet,word,descriptive_words,0.01,0.01,0.04,0.06,0.11,0.17,0.23,0.34,0.36,0.41,0.5,0.49,0.71,0.61,0.74
red,word,descriptive_words,0.06,0.09,0.14,0.21,0.26,0.31,0.45,0.51,0.56,0.64,0.68,0.67,0.83,0.78,0.88
sad,word,descriptive_words,0.01,0.03,0.05,0.09,0.13,0.17,0.26,0.34,0.37,0.45,0.45,0.5,0.72,0.67,0.79
scared,word,descriptive_words,0.01,0.02,0.02,0.05,0.08,0.12,0.23,0.29,0.35,0.41,0.54,0.58,0.73,0.62,0.8
sick,word,descriptive_words,0.01,0.01,0.03,0.07,0.12,0.17,0.22,0.29,0.34,0.41,0.52,0.57,0.73,0.66,0.77
sleepy,word,descriptive_words,0.04,0.05,0.1,0.17,0.18,0.24,0.34,0.4,0.46,0.54,0.59,0.57,0.75,0.64,0.76
slow,word,descriptive_words,0.01,0.01,0.02,0.06,0.04,0.11,0.1,0.17,0.2,0.28,0.34,0.35,0.54,0.49,0.63
soft,word,descriptive_words,0.03,0.04,0.13,0.14,0.15,0.19,0.26,0.35,0.42,0.47,0.51,0.55,0.72,0.62,0.77
sticky,word,descriptive_words,0.02,0.05,0.09,0.11,0.17,0.18,0.27,0.32,0.4,0.49,0.49,0.53,0.7,0.63,0.79
stuck,word,descriptive_words,0.04,0.08,0.13,0.16,0.22,0.23,0.34,0.37,0.45,0.43,0.6,0.57,0.76,0.62,0.73
thirsty,word,descriptive_words,0.03,0.02,0.07,0.13,0.16,0.19,0.31,0.4,0.43,0.47,0.55,0.62,0.73,0.69,0.76
tiny,word,descriptive_words,0,0,0.02,0.03,0.04,0.09,0.11,0.15,0.14,0.17,0.26,0.28,0.42,0.38,0.46
tired,word,descriptive_words,0.02,0.03,0.06,0.1,0.14,0.18,0.3,0.39,0.39,0.48,0.56,0.56,0.77,0.68,0.82
wet,word,descriptive_words,0.07,0.1,0.22,0.3,0.35,0.42,0.58,0.6,0.68,0.75,0.82,0.79,0.92,0.82,0.94
white,word,descriptive_words,0.01,0.03,0.05,0.07,0.11,0.16,0.28,0.32,0.34,0.4,0.45,0.5,0.69,0.59,0.75
windy,word,descriptive_words,0.02,0.02,0.06,0.11,0.12,0.11,0.23,0.27,0.33,0.42,0.45,0.51,0.61,0.57,0.71
yellow,word,descriptive_words,0.06,0.1,0.15,0.23,0.3,0.3,0.42,0.46,0.57,0.62,0.6,0.68,0.81,0.72,0.86
yucky,word,descriptive_words,0.19,0.22,0.38,0.37,0.41,0.43,0.55,0.63,0.66,0.68,0.71,0.68,0.86,0.78,0.87
after,word,time_words,0,0,0.02,0.02,0.04,0.06,0.11,0.14,0.18,0.24,0.34,0.31,0.47,0.45,0.54
before,word,time_words,0,0,0.01,0,0.01,0.03,0.05,0.08,0.08,0.13,0.22,0.17,0.29,0.3,0.4
day,word,time_words,0.01,0.01,0.04,0.07,0.08,0.11,0.21,0.23,0.25,0.33,0.39,0.45,0.53,0.52,0.59
later,word,time_words,0.01,0,0.03,0.09,0.09,0.13,0.2,0.28,0.27,0.34,0.42,0.45,0.63,0.53,0.65
morning,word,time_words,0.01,0.03,0.09,0.1,0.14,0.17,0.23,0.3,0.34,0.4,0.49,0.49,0.66,0.64,0.76
night,word,time_words,0.07,0.08,0.17,0.23,0.24,0.31,0.45,0.47,0.51,0.59,0.61,0.61,0.78,0.73,0.84
now,word,time_words,0.03,0.05,0.07,0.13,0.18,0.23,0.29,0.38,0.42,0.53,0.64,0.64,0.77,0.67,0.77
time,word,time_words,0,0,0.02,0.02,0.05,0.07,0.08,0.1,0.1,0.18,0.21,0.27,0.38,0.35,0.47
today,word,time_words,0.01,0,0.02,0.03,0.04,0.04,0.14,0.18,0.21,0.24,0.35,0.41,0.47,0.45,0.63
tomorrow,word,time_words,0.01,0.01,0.03,0.05,0.07,0.05,0.13,0.17,0.21,0.3,0.35,0.41,0.49,0.45,0.59
tonight,word,time_words,0,0,0.01,0.03,0.03,0.02,0.08,0.12,0.12,0.18,0.24,0.26,0.36,0.38,0.47
yesterday,word,time_words,0,0,0.01,0.01,0.01,0.01,0.05,0.09,0.08,0.12,0.15,0.17,0.29,0.27,0.34
he,word,pronouns,0,0,0.02,0.04,0.06,0.09,0.19,0.21,0.23,0.25,0.4,0.47,0.59,0.57,0.68
her,word,pronouns,0,0,0,0.04,0.03,0.05,0.1,0.16,0.16,0.21,0.32,0.35,0.44,0.45,0.56
hers,word,pronouns,0,0.01,0,0.01,0.03,0.02,0.07,0.08,0.1,0.16,0.22,0.21,0.34,0.34,0.41
him,word,pronouns,0.01,0,0.01,0.02,0.03,0.06,0.1,0.15,0.13,0.2,0.3,0.33,0.43,0.44,0.52
his,word,pronouns,0,0,0,0.02,0.03,0.05,0.08,0.12,0.12,0.21,0.25,0.3,0.4,0.38,0.5
I,word,pronouns,0.1,0.11,0.18,0.24,0.24,0.33,0.39,0.48,0.56,0.61,0.63,0.66,0.82,0.8,0.88
it,word,pronouns,0.06,0.05,0.1,0.15,0.16,0.16,0.32,0.3,0.39,0.42,0.5,0.58,0.71,0.7,0.78
me,word,pronouns,0.18,0.21,0.29,0.36,0.41,0.42,0.57,0.59,0.68,0.71,0.74,0.78,0.88,0.82,0.92
mine,word,pronouns,0.21,0.31,0.41,0.52,0.58,0.64,0.71,0.75,0.83,0.81,0.84,0.85,0.93,0.87,0.93
my,word,pronouns,0.08,0.07,0.12,0.22,0.19,0.29,0.4,0.44,0.53,0.55,0.61,0.58,0.8,0.77,0.81
myself,word,pronouns,0,0,0.01,0.01,0.03,0.02,0.13,0.14,0.14,0.19,0.26,0.26,0.41,0.35,0.47
our,word,pronouns,0,0,0,0.02,0.03,0.02,0.04,0.11,0.08,0.16,0.19,0.23,0.33,0.34,0.37
she,word,pronouns,0.01,0.01,0.01,0.04,0.04,0.05,0.14,0.17,0.19,0.23,0.38,0.38,0.49,0.48,0.59
that,word,pronouns,0.21,0.19,0.2,0.3,0.29,0.32,0.47,0.48,0.52,0.56,0.65,0.68,0.79,0.75,0.83
their,word,pronouns,0,0,0,0.01,0.02,0.02,0.04,0.06,0.06,0.1,0.18,0.18,0.26,0.29,0.29
them,word,pronouns,0,0,0.01,0.03,0.02,0.03,0.09,0.09,0.1,0.17,0.28,0.25,0.33,0.35,0.42
these,word,pronouns,0.02,0.01,0.04,0.07,0.09,0.07,0.18,0.2,0.2,0.3,0.44,0.4,0.51,0.46,0.54
they,word,pronouns,0,0,0.01,0.01,0.02,0.03,0.06,0.07,0.08,0.15,0.24,0.25,0.36,0.37,0.44
this,word,pronouns,0.14,0.18,0.19,0.23,0.24,0.3,0.43,0.45,0.46,0.52,0.61,0.61,0.79,0.64,0.79
those,word,pronouns,0.01,0.01,0.03,0.03,0.04,0.03,0.09,0.14,0.16,0.16,0.3,0.27,0.44,0.41,0.49
us,word,pronouns,0,0,0,0.01,0.01,0.02,0.07,0.06,0.07,0.12,0.16,0.17,0.26,0.31,0.34
we,word,pronouns,0.01,0.01,0.01,0.02,0.03,0.04,0.09,0.12,0.14,0.2,0.29,0.33,0.43,0.43,0.54
you,word,pronouns,0.08,0.08,0.15,0.22,0.24,0.27,0.4,0.47,0.54,0.62,0.66,0.71,0.84,0.76,0.89
your,word,pronouns,0.01,0,0.01,0.03,0.05,0.03,0.1,0.14,0.19,0.23,0.32,0.33,0.53,0.49,0.6
yourself,word,pronouns,0,0,0,0,0.01,0.01,0.02,0.04,0.04,0.06,0.12,0.15,0.21,0.21,0.23
how,word,question_words,0.01,0,0.02,0.03,0.04,0.04,0.09,0.14,0.15,0.19,0.32,0.3,0.44,0.41,0.51
what,word,question_words,0.15,0.13,0.19,0.22,0.24,0.32,0.46,0.5,0.53,0.56,0.68,0.72,0.81,0.79,0.88
when,word,question_words,0,0,0.01,0.02,0.01,0,0.05,0.06,0.09,0.13,0.26,0.24,0.32,0.35,0.41
where,word,question_words,0.05,0.07,0.09,0.12,0.16,0.15,0.31,0.41,0.46,0.5,0.59,0.61,0.78,0.68,0.82
which,word,question_words,0,0,0.01,0,0.01,0.01,0.02,0.07,0.07,0.12,0.14,0.09,0.2,0.26,0.31
who,word,question_words,0.03,0.04,0.03,0.06,0.07,0.06,0.17,0.22,0.25,0.28,0.45,0.52,0.57,0.54,0.68
why,word,question_words,0.02,0.03,0.07,0.1,0.11,0.13,0.23,0.29,0.27,0.32,0.49,0.49,0.56,0.56,0.69
about,word,locations,0,0,0,0.01,0.02,0.02,0.04,0.06,0.05,0.1,0.13,0.1,0.23,0.26,0.31
above,word,locations,0,0.01,0.01,0.01,0.03,0.03,0.05,0.07,0.08,0.14,0.16,0.19,0.24,0.26,0.3
around,word,locations,0.01,0.01,0.02,0.03,0.05,0.04,0.08,0.17,0.17,0.28,0.32,0.29,0.45,0.41,0.51
at,word,locations,0.01,0.02,0.03,0.04,0.07,0.1,0.19,0.21,0.22,0.27,0.42,0.42,0.55,0.51,0.61
away,word,locations,0.02,0.01,0.06,0.08,0.1,0.12,0.24,0.29,0.34,0.42,0.49,0.49,0.67,0.58,0.68
back,word,locations,0.05,0.04,0.1,0.14,0.16,0.16,0.31,0.39,0.38,0.45,0.54,0.54,0.69,0.65,0.78
behind,word,locations,0.01,0.01,0.02,0.03,0.05,0.06,0.09,0.17,0.2,0.26,0.36,0.36,0.49,0.46,0.6
beside,word,locations,0,0,0.01,0,0.03,0.03,0.06,0.07,0.09,0.13,0.14,0.17,0.22,0.23,0.28
by,word,locations,0.01,0.03,0.02,0.04,0.06,0.11,0.11,0.2,0.2,0.28,0.35,0.37,0.51,0.44,0.59
down,word,locations,0.29,0.36,0.47,0.54,0.52,0.57,0.7,0.74,0.74,0.8,0.86,0.79,0.93,0.87,0.93
for,word,locations,0,0,0.02,0.03,0.03,0.05,0.12,0.16,0.17,0.25,0.34,0.39,0.54,0.49,0.63
here,word,locations,0.04,0.07,0.09,0.16,0.19,0.25,0.35,0.39,0.48,0.53,0.62,0.69,0.81,0.68,0.83
inside/in,word,locations,0.07,0.09,0.18,0.25,0.27,0.33,0.46,0.48,0.58,0.61,0.71,0.68,0.85,0.74,0.86
into,word,locations,0,0,0,0.01,0.02,0.03,0.07,0.07,0.08,0.16,0.19,0.21,0.31,0.31,0.35
next to,word,locations,0,0,0.01,0.02,0.03,0.04,0.05,0.09,0.1,0.17,0.26,0.25,0.38,0.31,0.45
of,word,locations,0.01,0,0.01,0.03,0.01,0.02,0.04,0.09,0.08,0.14,0.17,0.21,0.29,0.3,0.37
off,word,locations,0.15,0.15,0.34,0.39,0.45,0.46,0.67,0.68,0.71,0.73,0.82,0.82,0.91,0.85,0.93
