definition,type,category,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
on,word,locations,0.14,0.17,0.3,0.34,0.42,0.47,0.63,0.67,0.71,0.72,0.8,0.83,0.92,0.83,0.92
on top of,word,locations,0.01,0.01,0.02,0.04,0.05,0.06,0.13,0.18,0.19,0.27,0.32,0.37,0.49,0.52,0.61
out,word,locations,0.18,0.2,0.34,0.35,0.41,0.43,0.61,0.62,0.65,0.68,0.8,0.75,0.86,0.8,0.88
over,word,locations,0.01,0.01,0.04,0.06,0.08,0.1,0.22,0.28,0.28,0.36,0.46,0.49,0.67,0.59,0.71
there,word,locations,0.07,0.04,0.11,0.12,0.17,0.19,0.31,0.39,0.42,0.47,0.61,0.63,0.78,0.68,0.79
to,word,locations,0.01,0.02,0.03,0.05,0.08,0.09,0.18,0.25,0.28,0.37,0.49,0.45,0.62,0.55,0.68
under,word,locations,0.01,0.01,0.04,0.09,0.1,0.13,0.2,0.28,0.34,0.44,0.48,0.5,0.7,0.61,0.77
up,word,locations,0.37,0.38,0.51,0.53,0.58,0.6,0.74,0.72,0.75,0.77,0.82,0.81,0.91,0.87,0.91
with,word,locations,0,0,0.02,0.04,0.03,0.05,0.18,0.18,0.27,0.29,0.45,0.44,0.62,0.53,0.69
a,word,quantifiers,0.04,0.04,0.08,0.1,0.12,0.18,0.28,0.3,0.35,0.37,0.48,0.55,0.6,0.6,0.71
all,word,quantifiers,0.06,0.04,0.09,0.12,0.12,0.12,0.26,0.29,0.39,0.39,0.51,0.57,0.69,0.64,0.74
a lot,word,quantifiers,0,0.01,0.02,0.04,0.04,0.05,0.12,0.19,0.18,0.27,0.33,0.4,0.49,0.48,0.59
an,word,quantifiers,0,0,0,0.01,0.01,0.01,0.04,0.04,0.05,0.09,0.15,0.15,0.17,0.19,0.25
another,word,quantifiers,0.01,0.01,0.05,0.07,0.07,0.07,0.2,0.2,0.26,0.34,0.44,0.37,0.57,0.52,0.63
any,word,quantifiers,0,0,0.01,0.03,0.03,0.03,0.09,0.09,0.15,0.21,0.34,0.34,0.44,0.44,0.53
each,word,quantifiers,0,0,0,0.01,0.01,0.02,0.03,0.04,0.03,0.09,0.11,0.13,0.15,0.19,0.22
every,word,quantifiers,0,0,0.01,0,0.01,0.02,0.04,0.1,0.08,0.14,0.18,0.19,0.26,0.3,0.35
more,word,quantifiers,0.3,0.29,0.43,0.51,0.52,0.59,0.7,0.71,0.74,0.77,0.85,0.84,0.93,0.85,0.92
much,word,quantifiers,0,0.01,0.02,0.03,0.03,0.02,0.1,0.13,0.13,0.17,0.24,0.25,0.36,0.31,0.44
none,word,quantifiers,0.01,0.02,0.02,0.05,0.06,0.08,0.12,0.13,0.17,0.19,0.24,0.28,0.36,0.37,0.42
not,word,quantifiers,0.02,0.01,0.03,0.05,0.1,0.08,0.17,0.22,0.27,0.32,0.41,0.47,0.64,0.56,0.67
other,word,quantifiers,0.01,0,0.03,0.03,0.05,0.08,0.19,0.18,0.23,0.27,0.41,0.38,0.53,0.43,0.56
same,word,quantifiers,0,0,0.02,0.02,0.03,0.02,0.09,0.14,0.12,0.2,0.25,0.27,0.35,0.41,0.44
some,word,quantifiers,0.03,0.03,0.09,0.12,0.14,0.18,0.29,0.29,0.38,0.41,0.58,0.58,0.72,0.66,0.78
the,word,quantifiers,0.02,0.03,0.04,0.08,0.08,0.09,0.21,0.24,0.29,0.3,0.51,0.46,0.63,0.53,0.7
too,word,quantifiers,0.01,0.04,0.07,0.12,0.17,0.18,0.29,0.34,0.42,0.44,0.59,0.66,0.74,0.62,0.78
am,word,helping_verbs,0,0,0.02,0.04,0.05,0.07,0.11,0.16,0.19,0.23,0.35,0.4,0.48,0.47,0.58
are,word,helping_verbs,0,0,0.01,0.02,0.04,0.04,0.08,0.11,0.16,0.2,0.29,0.3,0.45,0.4,0.57
be,word,helping_verbs,0.01,0.02,0.01,0.03,0.04,0.06,0.09,0.13,0.15,0.2,0.31,0.3,0.38,0.37,0.46
can (auxiliary),word,helping_verbs,0.01,0,0.04,0.07,0.08,0.08,0.2,0.26,0.26,0.36,0.42,0.5,0.63,0.58,0.72
could,word,helping_verbs,0,0,0,0.01,0.02,0.01,0.04,0.04,0.04,0.1,0.14,0.15,0.23,0.26,0.32
did/did ya,word,helping_verbs,0.02,0.02,0.04,0.06,0.09,0.06,0.19,0.2,0.24,0.29,0.44,0.51,0.58,0.49,0.68
do,word,helping_verbs,0.05,0.07,0.13,0.19,0.26,0.28,0.4,0.48,0.49,0.54,0.64,0.73,0.79,0.72,0.81
does,word,helping_verbs,0,0,0.01,0.02,0.03,0.04,0.07,0.09,0.09,0.18,0.19,0.28,0.35,0.36,0.4
don't,word,helping_verbs,0.05,0.06,0.09,0.12,0.18,0.19,0.32,0.36,0.42,0.43,0.57,0.6,0.72,0.7,0.72
gonna/going to,word,helping_verbs,0.01,0.02,0.04,0.08,0.08,0.09,0.17,0.25,0.29,0.3,0.45,0.45,0.62,0.58,0.69
gotta/got to,word,helping_verbs,0,0.01,0.01,0.02,0.03,0.04,0.1,0.14,0.11,0.16,0.29,0.28,0.37,0.4,0.43
hafta/have to,word,helping_verbs,0.01,0,0.01,0.03,0.05,0.02,0.07,0.17,0.17,0.21,0.36,0.34,0.48,0.47,0.56
is,word,helping_verbs,0.02,0.02,0.04,0.04,0.06,0.09,0.15,0.19,0.24,0.3,0.41,0.46,0.57,0.53,0.68
lemme/let me,word,helping_verbs,0.01,0.03,0.04,0.07,0.13,0.12,0.24,0.31,0.36,0.43,0.59,0.57,0.71,0.65,0.79
need/need to,word,helping_verbs,0.01,0.02,0.03,0.07,0.05,0.08,0.16,0.23,0.26,0.3,0.42,0.44,0.58,0.58,0.66
try/try to,word,helping_verbs,0,0.01,0.04,0.05,0.07,0.1,0.19,0.23,0.26,0.27,0.36,0.43,0.54,0.52,0.64
wanna/want to,word,helping_verbs,0.06,0.04,0.1,0.17,0.19,0.22,0.35,0.44,0.48,0.51,0.69,0.66,0.79,0.7,0.8
was,word,helping_verbs,0,0,0.01,0.01,0.01,0.01,0.06,0.08,0.08,0.15,0.21,0.23,0.34,0.32,0.45
were,word,helping_verbs,0,0,0,0.01,0.02,0,0.03,0.04,0.05,0.08,0.14,0.17,0.23,0.21,0.28
will,word,helping_verbs,0.01,0.01,0.01,0.03,0.03,0.02,0.07,0.1,0.11,0.17,0.22,0.27,0.38,0.37,0.5
would,word,helping_verbs,0,0,0,0,0.01,0.02,0.03,0.03,0.04,0.07,0.09,0.13,0.17,0.19,0.26
and,word,connecting_words,0.01,0.01,0.02,0.06,0.07,0.09,0.18,0.28,0.32,0.36,0.45,0.5,0.64,0.62,0.72
because,word,connecting_words,0,0,0.01,0.02,0.03,0.04,0.11,0.13,0.11,0.15,0.26,0.3,0.37,0.42,0.49
but,word,connecting_words,0,0,0,0.01,0.02,0.04,0.04,0.05,0.07,0.11,0.16,0.23,0.26,0.27,0.39
if,word,connecting_words,0,0.01,0,0.01,0.01,0.02,0.03,0.03,0.04,0.1,0.08,0.12,0.19,0.2,0.23
so,word,connecting_words,0,0.01,0.01,0.02,0.03,0.05,0.07,0.1,0.1,0.16,0.2,0.25,0.29,0.3,0.38
then,word,connecting_words,0,0,0,0.01,0.02,0.02,0.03,0.06,0.06,0.12,0.2,0.21,0.28,0.24,0.34
does your child ever talk about past events or people who are not present?,how_use_words,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
does your child ever talk about something that's going to happen in the future?,how_use_words,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
does your child talk a bout objects that are not present?,how_use_words,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
does your child understand if you ask for something that is not in the room?,how_use_words,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
does your child ever pick up or point to an object and name an absent person to whom the object belongs?,how_use_words,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
splural,word_endings,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spossess,word_endings,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ing,word_endings,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed,word_endings,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
children,word_forms_nouns,NA,0,0.01,0.02,0.02,0.04,0.02,0.03,0.05,0.1,0.09,0.16,0.14,0.29,0.17,0.34
feet,word_forms_nouns,NA,0.1,0.1,0.25,0.26,0.29,0.28,0.32,0.34,0.48,0.51,0.6,0.58,0.79,0.47,0.67
men,word_forms_nouns,NA,0.01,0.01,0.02,0.03,0.05,0.03,0.06,0.05,0.09,0.09,0.15,0.11,0.24,0.15,0.25
mice,word_forms_nouns,NA,0.01,0,0.02,0.02,0.02,0.05,0.03,0.04,0.08,0.09,0.12,0.13,0.23,0.15,0.17
teeth,word_forms_nouns,NA,0.19,0.16,0.37,0.35,0.37,0.35,0.4,0.39,0.58,0.62,0.71,0.65,0.89,0.54,0.73
ate,word_forms_verbs,NA,0,0.01,0.04,0.06,0.05,0.09,0.14,0.12,0.22,0.29,0.4,0.37,0.58,0.36,0.6
blew,word_forms_verbs,NA,0,0,0.01,0.03,0.02,0.02,0.06,0.05,0.11,0.12,0.23,0.17,0.34,0.16,0.29
bought,word_forms_verbs,NA,0,0,0.01,0.01,0.01,0,0.03,0.04,0.06,0.07,0.15,0.16,0.29,0.2,0.34
broke,word_forms_verbs,NA,0.03,0.03,0.1,0.12,0.18,0.2,0.29,0.28,0.43,0.42,0.59,0.49,0.77,0.48,0.68
came,word_forms_verbs,NA,0,0.01,0.01,0.01,0.02,0.01,0.02,0.06,0.06,0.12,0.15,0.14,0.3,0.2,0.32
drank,word_forms_verbs,NA,0,0,0.02,0.02,0.02,0.05,0.07,0.08,0.13,0.17,0.25,0.22,0.42,0.25,0.43
drove,word_forms_verbs,NA,0,0,0.02,0.01,0.01,0.01,0.03,0.03,0.03,0.04,0.08,0.09,0.2,0.13,0.2
fell,word_forms_verbs,NA,0.01,0.02,0.07,0.1,0.12,0.12,0.19,0.19,0.29,0.34,0.51,0.38,0.68,0.41,0.62
flew,word_forms_verbs,NA,0,0,0.01,0.01,0.03,0.02,0.05,0.05,0.07,0.07,0.19,0.13,0.26,0.16,0.27
got,word_forms_verbs,NA,0.01,0,0.03,0.05,0.07,0.08,0.12,0.15,0.24,0.26,0.35,0.32,0.62,0.39,0.55
had,word_forms_verbs,NA,0,0,0.01,0.02,0,0,0.05,0.06,0.08,0.11,0.2,0.17,0.34,0.22,0.31
heard,word_forms_verbs,NA,0,0,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.09,0.16,0.17,0.31,0.15,0.33
held,word_forms_verbs,NA,0,0,0.01,0.01,0.01,0,0.02,0.03,0.03,0.05,0.11,0.1,0.16,0.15,0.18
lost,word_forms_verbs,NA,0,0.01,0.02,0.03,0.05,0.03,0.11,0.11,0.16,0.21,0.29,0.31,0.54,0.31,0.55
made,word_forms_verbs,NA,0,0,0.01,0.02,0.03,0.02,0.06,0.1,0.14,0.18,0.32,0.32,0.54,0.33,0.54
ran,word_forms_verbs,NA,0,0.01,0.02,0.03,0.04,0.03,0.08,0.1,0.14,0.16,0.22,0.24,0.41,0.25,0.39
sat,word_forms_verbs,NA,0,0.01,0.03,0.02,0.03,0.01,0.07,0.07,0.11,0.12,0.22,0.21,0.36,0.23,0.37
saw,word_forms_verbs,NA,0.01,0,0.02,0.02,0.03,0.01,0.09,0.09,0.14,0.14,0.25,0.23,0.49,0.25,0.48
took,word_forms_verbs,NA,0,0,0.01,0.02,0.03,0.02,0.09,0.07,0.11,0.16,0.22,0.22,0.4,0.26,0.4
went,word_forms_verbs,NA,0,0,0.02,0.02,0.03,0.02,0.06,0.06,0.11,0.16,0.16,0.27,0.46,0.28,0.44
blockses,word_endings_nouns,NA,0,0,0,0,0,0.01,0.02,0,0.02,0.02,0.02,0.02,0.03,0.02,0.03
childrens,word_endings_nouns,NA,0,0,0.01,0,0,0,0.01,0.01,0.03,0.02,0.05,0.04,0.06,0.04,0.08
childs,word_endings_nouns,NA,0,0,0,0.01,0,0,0.01,0,0.01,0.01,0,0.01,0.02,0.01,0.02
feets,word_endings_nouns,NA,0.01,0.01,0.05,0.07,0.06,0.07,0.15,0.09,0.13,0.13,0.26,0.19,0.24,0.14,0.26
foots,word_endings_nouns,NA,0,0.01,0.02,0.04,0.02,0.04,0.06,0.07,0.09,0.07,0.17,0.15,0.14,0.1,0.19
mans,word_endings_nouns,NA,0,0,0.01,0.03,0.02,0.01,0.05,0.06,0.07,0.07,0.15,0.13,0.14,0.12,0.19
mens,word_endings_nouns,NA,0,0,0,0,0,0,0.01,0,0.01,0.02,0.03,0.04,0.04,0.03,0.04
mices,word_endings_nouns,NA,0,0,0,0,0,0,0.01,0,0.01,0.01,0.02,0.01,0.03,0.02,0.02
mouses,word_endings_nouns,NA,0,0.01,0.01,0.01,0.01,0,0.03,0.04,0.03,0.07,0.08,0.09,0.12,0.04,0.15
shoeses,word_endings_nouns,NA,0.01,0.01,0.02,0.05,0.03,0.03,0.06,0.05,0.06,0.08,0.09,0.08,0.1,0.06,0.08
sockses,word_endings_nouns,NA,0.01,0,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.05,0.06,0.08,0.04,0.06
teeths,word_endings_nouns,NA,0.01,0.02,0.04,0.07,0.06,0.07,0.13,0.07,0.11,0.11,0.18,0.15,0.16,0.13,0.16
toeses,word_endings_nouns,NA,0.01,0,0.01,0.03,0.03,0.02,0.03,0.02,0.05,0.07,0.05,0.1,0.06,0.04,0.05
tooths,word_endings_nouns,NA,0,0.01,0.01,0.03,0.01,0.01,0.03,0.02,0.05,0.03,0.04,0.06,0.08,0.07,0.08
ated,word_endings_verbs,NA,0,0,0,0,0,0.01,0.01,0,0.01,0.02,0.02,0.04,0.04,0.04,0.05
blewed,word_endings_verbs,NA,0,0,0,0,0,0,0,0,0.01,0.01,0.04,0.02,0.03,0.01,0.01
blowed,word_endings_verbs,NA,0,0,0,0,0.01,0.01,0.04,0.04,0.11,0.09,0.11,0.17,0.24,0.16,0.28
bringed,word_endings_verbs,NA,0,0,0,0,0.01,0,0.01,0.02,0.03,0.04,0.07,0.08,0.11,0.07,0.14
buyed,word_endings_verbs,NA,0,0,0.01,0.01,0,0,0.02,0.02,0.03,0.05,0.07,0.1,0.11,0.11,0.18
breaked,word_endings_verbs,NA,0,0,0.01,0.02,0.01,0.01,0.06,0.03,0.06,0.05,0.09,0.08,0.13,0.1,0.13
broked,word_endings_verbs,NA,0,0,0.01,0.02,0.03,0.03,0.08,0.07,0.08,0.06,0.11,0.13,0.14,0.1,0.15
camed,word_endings_verbs,NA,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0.03,0.02,0.02,0.02
comed,word_endings_verbs,NA,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.03,0.04
doed,word_endings_verbs,NA,0,0,0.01,0.01,0,0,0.03,0.02,0.05,0.05,0.06,0.05,0.07,0.06,0.1
dranked,word_endings_verbs,NA,0,0,0,0.01,0,0,0.01,0.01,0.02,0.02,0.05,0.05,0.05,0.03,0.06
drinked,word_endings_verbs,NA,0,0.01,0,0.01,0.03,0.02,0.05,0.04,0.07,0.06,0.14,0.11,0.13,0.11,0.18
eated,word_endings_verbs,NA,0,0.01,0.01,0.01,0.02,0,0.03,0.02,0.04,0.04,0.08,0.08,0.08,0.07,0.13
falled,word_endings_verbs,NA,0,0.01,0.02,0.02,0.03,0.03,0.05,0.04,0.09,0.09,0.15,0.09,0.17,0.11,0.17
flied,word_endings_verbs,NA,0,0,0,0,0,0,0,0.01,0.02,0.03,0.02,0.03,0.06,0.03,0.04
getted,word_endings_verbs,NA,0,0,0,0,0,0.01,0.02,0,0.01,0.02,0.02,0.03,0.04,0.02,0.04
goed,word_endings_verbs,NA,0,0,0.01,0.01,0,0,0.01,0.03,0.04,0.04,0.07,0.05,0.1,0.06,0.13
gotted,word_endings_verbs,NA,0,0,0,0,0,0,0.01,0,0.01,0.02,0.01,0.03,0.02,0.01,0.03
haved,word_endings_verbs,NA,0,0,0,0,0,0,0,0,0.01,0.02,0.01,0.02,0.03,0.03,0.03
heared,word_endings_verbs,NA,0,0,0,0,0,0,0.01,0.02,0.02,0.01,0.02,0.04,0.05,0.02,0.04
holded,word_endings_verbs,NA,0,0,0.01,0,0.01,0,0.01,0.02,0.03,0.02,0.04,0.05,0.07,0.06,0.08
losed,word_endings_verbs,NA,0,0,0,0.01,0,0,0.01,0.02,0.02,0.01,0.02,0.04,0.03,0.03,0.03
losted,word_endings_verbs,NA,0,0,0,0.01,0,0,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.03
maked,word_endings_verbs,NA,0,0,0,0.01,0,0,0.02,0.01,0.03,0.04,0.06,0.05,0.09,0.05,0.1
ranned,word_endings_verbs,NA,0,0,0,0,0,0,0.01,0,0.01,0.03,0.02,0.04,0.03,0.03,0.04
runned,word_endings_verbs,NA,0,0,0,0,0.01,0.01,0.02,0.02,0.03,0.04,0.08,0.07,0.09,0.1,0.07
seed,word_endings_verbs,NA,0,0,0,0.01,0,0.01,0.01,0.03,0.02,0.02,0.04,0.04,0.05,0.04,0.07
satted,word_endings_verbs,NA,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0.01,0.01,0.01
sitted,word_endings_verbs,NA,0,0,0.01,0,0,0,0.02,0,0.02,0.02,0.05,0.06,0.05,0.05,0.03
taked,word_endings_verbs,NA,0,0,0.01,0.01,0.01,0,0.03,0.01,0.02,0.03,0.05,0.06,0.1,0.04,0.09
wented,word_endings_verbs,NA,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.01,0.01,0.02
has your child begun to combine word yet?,combine,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two shoe / two shoes,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two foot / two feet,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daddy car / daddy's car,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kitty sleep / kitty sleeping,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I make tower / I making tower,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I fall down / I fell down,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more cookie / more cookies,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
these my tooth / these my teeth,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baby blanket / baby's blanket,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doggie kiss me / doggie kissed me,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daddy pick me up / daddy picked me up,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kitty go away / kitty went away,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doggie table / doggie on table,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
that my truck / that's my truck,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baby crying / baby is crying,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
you fix it / can you fix it,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
read me story Mommy / read me a story Mommy,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no wash dolly / don't wash dolly,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
want more juice / want juice in there,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
there a kitty / there's a kitty,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
go bye-bye / wanna go bye-bye,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
where mommy go / where did mommy go,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffee hot / that coffee hot,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I no do it / I can't do it,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I like read stories / I like to read stories,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
don't read book / don't want you read that book,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turn on light / turn on light so I can see,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I want that / I want that one you got,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
want cookies / want cookies and milk,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cookie mommy / cookie for mommy,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baby want eat / baby want to eat,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lookit me / lookit me dancing,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lookit / lookit what I got,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
where's my dolly / where's my dolly name Sam,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
we made this / me and Paul made this,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I sing song / I sing song for you,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baby crying / baby crying cuz she's sad,complexity,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0